          ID   lat_alloc   lon_alloc  area_alloc     lat_ori     lon_ori    area_ori   area_diff  area_error loc_km_diff alloc_score      ix      ix
     3276150     -42.721     -70.546    1478.337     -42.721     -70.546    1478.337      -0.000      -0.000       0.023       0.005   13135   15927
     3276200     -43.846     -68.496   29191.652     -43.846     -68.496   29191.652       0.000       0.000       0.022       0.004   13381   16062
     3276300     -44.963     -71.354    1022.897     -44.963     -71.354    1022.897      -0.000      -0.000       0.056       0.011   13038   16196
     3276320       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3276800     -50.263     -71.896   17009.637     -50.263     -71.896   17009.637       0.000       0.000       0.055       0.011   12973   16832
     3289050     -43.696     -71.304    1318.893     -43.696     -71.304    1318.893       0.000       0.000       0.021       0.004   13044   16044
     3290500     -43.138     -71.579    4538.853     -43.138     -71.579    4538.853       0.000       0.000       0.056       0.011   13011   15977
     3292100     -41.371     -71.746     844.317     -41.371     -71.746     844.317      -0.000      -0.000       0.023       0.005   12991   15765
     3308100       7.629     -60.062    2559.653       7.629     -60.062    2559.653       0.000       0.000       0.057       0.011   14393    9885
     3308300       6.379     -60.379   12685.164       6.379     -60.379   12685.164       0.000       0.000       0.025       0.005   14355   10035
     3308400       6.429     -58.821   52972.414       6.429     -58.821   52972.414       0.000       0.000       0.026       0.005   14542   10029
     3308600       5.854     -58.587   67767.812       5.854     -58.587   67767.812       0.000       0.000       0.057       0.011   14570   10098
     3309300       5.312     -58.529    2537.193       5.312     -58.529    2537.193       0.000       0.000       0.057       0.011   14577   10163
     3309400       4.887     -58.246    3856.390       4.887     -58.246    3856.390      -0.000      -0.000       0.059       0.012   14611   10214
     3309700       5.262     -57.621     296.849       5.262     -57.621     296.849       0.000       0.000       0.058       0.012   14686   10169
     3410100       4.846     -57.712     528.376       4.846     -57.712     528.376       0.000       0.000       0.058       0.012   14675   10219
     3411100       5.104     -56.521    5064.039       5.104     -56.521    5064.039      -0.000      -0.000       0.026       0.005   14818   10188
     3411500       4.896     -55.562    3524.928       4.896     -55.562    3524.928      -0.000      -0.000       0.058       0.012   14933   10213
     3412700       3.662     -54.221     794.563       3.662     -54.221     794.563      -0.000      -0.000       0.058       0.012   15094   10361
     3458100       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3458200       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3469050     -31.379     -57.979  242700.406     -31.379     -57.979  242700.406       0.000       0.000       0.024       0.005   14643   14566
     3469150     -33.196     -56.896   12763.140     -33.196     -56.896   12763.140       0.000       0.000       0.024       0.005   14773   14784
     3469200     -32.229     -55.412   13857.514     -32.229     -55.412   13857.514       0.000       0.000       0.050       0.010   14951   14668
     3469210       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3469300     -32.129     -54.996     883.238     -32.129     -54.996     883.238       0.000       0.000       0.025       0.005   15001   14656
     3469400     -32.446     -55.221   11611.117     -32.446     -55.221   11611.117       0.000       0.000       0.024       0.005   14974   14694
     3469900       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3469910       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3471100       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3471200       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3471300       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3471400       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3472100       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3472200       0.000       0.000       0.000       0.000       0.000       0.000    -999.000    -999.000    -999.000     999.000    -999    -999
     3512100       3.412     -53.879    7703.158       3.412     -53.879    7703.158      -0.000      -0.000       0.058       0.012   15135   10391
     3512400       4.971     -54.437   62194.043       4.971     -54.437   62194.043       0.000       0.000       0.058       0.012   15068   10204
     3513300       4.971     -53.029    5153.792       4.971     -53.029    5153.792       0.000       0.000       0.026       0.005   15237   10204
     3514800       3.812     -51.871   24126.221       3.812     -51.871   24126.221       0.000       0.000       0.058       0.012   15376   10343
     3617100     -11.063     -64.071    1056.065     -11.063     -64.071    1056.065       0.000       0.000       0.058       0.012   13912   12128
     3617800     -15.213     -59.346    2982.839     -15.213     -59.346    2982.839       0.000       0.000       0.058       0.012   14479   12626
     3617810     -12.838     -62.929  110347.359     -12.838     -62.929  110347.359       0.000       0.000       0.057       0.011   14049   12341
     3618000      -3.071     -59.654 2919262.750      -3.071     -59.654 2919262.750       0.000       0.000       0.026       0.005   14442   11169
     3618001      -3.196     -59.887 2206545.750      -3.196     -59.887 2206545.750       0.000       0.000       0.059       0.012   14414   11184
     3618051      -0.488     -64.829  293119.531      -0.488     -64.829  293119.531       0.000       0.000       0.058       0.012   13821   10859
     3618052      -0.196     -66.804  193618.016      -0.196     -66.804  193618.016       0.000       0.000       0.025       0.005   13584   10824
     3618053       0.371     -67.312  124308.945       0.371     -67.312  124308.945       0.000       0.000       0.059       0.012   13523   10756
     3618090       1.212     -66.846   74671.125       1.212     -66.846   74671.125       0.000       0.000       0.058       0.012   13579   10655
     3618110       1.071     -67.596   23222.232       1.071     -67.596   23222.232       0.000       0.000       0.027       0.005   13489   10672
     3618115       1.337     -68.687    4524.693       1.337     -68.687    4524.693       0.000       0.000       0.078       0.016   13358   10640
     3618120       0.212     -69.379    4566.715       0.212     -69.379    4566.715       0.000       0.000       0.057       0.011   13275   10775
     3618121       0.246     -69.787    1970.224       0.246     -69.787    1970.224       0.000       0.000       0.058       0.012   13226   10771
     3618130      -0.246     -67.012   13398.016      -0.246     -67.012   13398.016       0.000       0.000       0.058       0.012   13559   10830
     3618150       0.887     -62.621   17721.105       0.887     -62.621   17721.105       0.000       0.000       0.058       0.012   14086   10694
     3618200       0.512     -60.462    5631.458       0.512     -60.462    5631.458       0.000       0.000       0.078       0.016   14345   10739
     3618500       1.821     -61.121  125018.258       1.821     -61.121  125018.258       0.000       0.000       0.027       0.005   14266   10582
     3618600      -0.863     -60.521    7125.259      -0.863     -60.521    7125.259       0.000       0.000       0.058       0.012   14338   10904
     3618700       4.987     -60.454     996.055       4.987     -60.454     996.055       0.000       0.000       0.058       0.012   14346   10202
     3618710       4.629     -60.471    3225.692       4.629     -60.471    3225.692       0.000       0.000       0.027       0.005   14344   10245
     3618711       4.171     -60.529    5835.237       4.171     -60.529    5835.237       0.000       0.000       0.026       0.005   14337   10300
     3618715       4.196     -60.796    2279.290       4.196     -60.796    2279.290      -0.000      -0.000       0.027       0.005   14305   10297
     3618720       3.212     -60.571   49315.258       3.212     -60.571   49315.258       0.000       0.000       0.058       0.012   14332   10415
     3618721       3.437     -61.037   36076.598       3.437     -61.037   36076.598       0.000       0.000       0.078       0.016   14276   10388
     3618722       3.546     -63.171   15295.285       3.546     -63.171   15295.285       0.000       0.000       0.027       0.005   14020   10375
     3618730       2.871     -61.437   12463.957       2.871     -61.437   12463.957       0.000       0.000       0.058       0.012   14228   10456
     3618731       2.729     -62.021    9623.646       2.729     -62.021    9623.646      -0.001      -0.000       0.026       0.005   14158   10473
     3618950       0.479     -69.129   40007.027       0.479     -69.129   40007.027       0.000       0.000       0.025       0.005   13305   10743
     3618951       0.129     -68.537   44184.316       0.129     -68.537   44184.316       0.000       0.000       0.057       0.011   13376   10785
     3620000      -3.096     -67.921 1136271.375      -3.096     -67.921 1136271.375       0.000       0.000       0.026       0.005   13450   11172
     3621000      -3.321     -60.612 2203514.000      -3.321     -60.612 2203514.000       0.000       0.000       0.058       0.012   14327   11199
     3621200      -1.804     -66.604  249312.953      -1.804     -66.604  249312.953       0.000       0.000       0.027       0.005   13608   11017
     3621400      -1.396     -69.437  206280.406      -1.396     -69.437  206280.406       0.000       0.000       0.058       0.012   13268   10968
     3622400      -4.338     -70.904   61362.059      -4.338     -70.904   61362.059       0.000       0.000       0.058       0.012   13092   11321
     3622401      -5.138     -72.812   16488.885      -5.138     -72.812   16488.885       0.000       0.000       0.078       0.016   12863   11417
     3622450      -4.579     -71.412   25220.080      -4.579     -71.412   25220.080       0.000       0.000       0.057       0.011   13031   11350
     3622800      -4.729     -70.296   19231.916      -4.729     -70.296   19231.916       0.000       0.000       0.026       0.005   13165   11368
     3622801      -4.729     -70.296   19231.916      -4.729     -70.296   19231.916       0.000       0.000       0.026       0.005   13165   11368
     3623100      -3.438     -68.754 1009421.000      -3.438     -68.754 1009421.000       0.000       0.000       0.057       0.011   13350   11213
     3624100      -7.446     -73.662    1029.359      -7.446     -73.662    1029.359       0.000       0.000       0.057       0.011   12761   11694
     3624120      -4.838     -66.854  163003.906      -4.838     -66.854  163003.906       0.000       0.000       0.058       0.012   13578   11381
     3624121      -6.438     -68.246  143140.672      -6.438     -68.246  143140.672       0.000       0.000       0.058       0.012   13411   11573
     3624122      -6.679     -69.879   76664.727      -6.679     -69.879   76664.727       0.000       0.000       0.025       0.005   13215   11602
     3624123      -7.054     -71.687   55545.242      -7.054     -71.687   55545.242       0.000       0.000       0.058       0.012   12998   11647
     3624160      -7.638     -72.662   37692.312      -7.638     -72.662   37692.312       0.000       0.000       0.076       0.015   12881   11717
     3624180      -8.938     -72.779   16060.416      -8.938     -72.779   16060.416       0.000       0.000       0.057       0.011   12867   11873
     3624190      -9.404     -72.712    7660.252      -9.404     -72.712    7660.252       0.000       0.000       0.058       0.012   12875   11929
     3624200      -4.221     -67.896   35413.688      -4.221     -67.896   35413.688       0.000       0.000       0.026       0.005   13453   11307
     3624201      -5.379     -68.996   10727.477      -5.379     -68.996   10727.477       0.000       0.000       0.027       0.005   13321   11446
     3624250      -4.329     -67.346   10959.914      -4.329     -67.346   10959.914       0.000       0.000       0.027       0.005   13519   11320
     3624300      -7.429     -70.021   49809.098      -7.429     -70.021   49809.098       0.000       0.000       0.027       0.005   13198   11692
     3624301      -8.146     -70.712   15742.510      -8.146     -70.712   15742.510       0.000       0.000       0.058       0.012   13115   11778
     3624310      -8.163     -70.354   16959.297      -8.163     -70.354   16959.297       0.000       0.000       0.058       0.012   13158   11780
     3624320      -7.954     -71.479    2075.521      -7.954     -71.479    2075.521       0.000       0.000       0.026       0.005   13023   11755
     3624400      -4.296     -65.204   13639.626      -4.296     -65.204   13639.626       0.000       0.000       0.025       0.005   13776   11316
     3624500      -5.113     -63.987    8180.447      -5.113     -63.987    8180.447       0.000       0.000       0.077       0.015   13922   11414
     3625000      -4.054     -63.029 1775785.500      -4.054     -63.029 1775785.500       0.000       0.000       0.026       0.005   14037   11287
     3625100     -11.004     -68.762    6981.635     -11.004     -68.762    6981.635       0.000       0.000       0.058       0.012   13349   12121
     3625110     -10.946     -69.562    3721.737     -10.946     -69.562    3721.737      -0.000      -0.000       0.057       0.011   13253   12114
     3625140     -10.663     -68.504    8237.487     -10.663     -68.504    8237.487       0.000       0.000       0.057       0.011   13380   12080
     3625150      -9.971     -67.804   23412.230      -9.971     -67.804   23412.230       0.000       0.000       0.025       0.005   13464   11997
     3625160      -9.071     -67.396   34684.246      -9.071     -67.396   34684.246       0.000       0.000       0.026       0.005   13513   11889
     3625200      -7.546     -67.554   23358.889      -7.546     -67.554   23358.889       0.000       0.000       0.025       0.005   13494   11706
     3625220      -6.321     -64.887   38110.980      -6.321     -64.887   38110.980       0.000       0.000       0.057       0.011   13814   11559
     3625310      -4.729     -62.146  365847.125      -4.729     -62.146  365847.125       0.000       0.000       0.027       0.005   14143   11368
     3625320      -6.538     -64.387  236750.766      -6.538     -64.387  236750.766       0.000       0.000       0.077       0.015   13874   11585
     3625340      -7.254     -64.796  226193.922      -7.254     -64.796  226193.922       0.000       0.000       0.027       0.005   13825   11671
     3625350      -7.721     -67.004  153991.141      -7.721     -67.004  153991.141       0.000       0.000       0.025       0.005   13560   11727
     3625360      -8.654     -67.379  104551.148      -8.654     -67.379  104551.148       0.000       0.000       0.027       0.005   13515   11839
     3625370      -9.046     -68.579   62992.871      -9.046     -68.579   62992.871       0.000       0.000       0.025       0.005   13371   11886
     3625380      -8.888     -69.271   32746.809      -8.888     -69.271   32746.809       0.000       0.000       0.058       0.012   13288   11867
     3625400      -9.371     -68.721   11118.481      -9.371     -68.721   11118.481       0.000       0.000       0.026       0.005   13354   11925
     3625450      -9.113     -68.996    6123.441      -9.113     -68.996    6123.441       0.000       0.000       0.058       0.012   13321   11894
     3625500      -7.463     -64.246    6197.762      -7.463     -64.246    6197.762      -0.000      -0.000       0.058       0.012   13891   11696
     3627010      -4.896     -60.029 1311118.000      -4.896     -60.029 1311118.000       0.000       0.000       0.025       0.005   14397   11388
     3627030      -5.813     -61.304 1146810.125      -5.813     -61.304 1146810.125       0.000       0.000       0.057       0.011   14244   11498
     3627035      -7.504     -63.012 1088879.375      -7.504     -63.012 1088879.375       0.000       0.000       0.058       0.012   14039   11701
     3627040      -8.746     -63.921  976131.938      -8.746     -63.921  976131.938       0.000       0.000       0.026       0.005   13930   11850
     3627041      -9.704     -65.371  920682.938      -9.704     -65.371  920682.938       0.000       0.000       0.027       0.005   13756   11965
     3627060      -9.788     -65.529   31003.516      -9.788     -65.529   31003.516       0.000       0.000       0.058       0.012   13737   11975
     3627100      -6.363     -61.771   26174.271      -6.363     -61.771   26174.271       0.000       0.000       0.058       0.012   14188   11564
     3627101      -7.954     -62.046    3617.979      -7.954     -62.046    3617.979       0.000       0.000       0.027       0.005   14155   11755
     3627110     -10.796     -65.346  609378.500     -10.796     -65.346  609378.500       0.000       0.000       0.026       0.005   13759   12096
     3627120     -10.921     -65.046    4415.480     -10.921     -65.046    4415.480       0.000       0.000       0.026       0.005   13795   12111
     3627130     -11.071     -64.079    1058.171     -11.071     -64.079    1058.171       0.000       0.000       0.025       0.005   13911   12129
     3627300      -8.746     -63.504   15182.555      -8.746     -63.504   15182.555       0.000       0.000       0.024       0.005   13980   11850
     3627301      -9.929     -63.071    8106.330      -9.929     -63.071    8106.330       0.000       0.000       0.027       0.005   14032   11992
     3627310      -8.796     -63.712   12546.039      -8.796     -63.712   12546.039       0.000       0.000       0.057       0.011   13955   11856
     3627320      -8.779     -63.487     266.456      -8.779     -63.487     266.456      -0.000      -0.000       0.057       0.011   13982   11854
     3627330      -9.179     -62.954    1162.234      -9.179     -62.954    1162.234      -0.000      -0.000       0.025       0.005   14046   11902
     3627340      -9.554     -62.954    1122.982      -9.554     -62.954    1122.982      -0.000      -0.000       0.025       0.005   14046   11947
     3627350      -9.763     -63.287     835.004      -9.763     -63.287     835.004       0.000       0.000       0.076       0.015   14006   11972
     3627360      -9.888     -62.987     993.296      -9.888     -62.987     993.296       0.000       0.000       0.077       0.015   14042   11987
     3627402      -8.929     -62.054   60352.652      -8.929     -62.054   60352.652       0.000       0.000       0.025       0.005   14154   11872
     3627403      -9.746     -61.879   48623.383      -9.746     -61.879   48623.383       0.000       0.000       0.025       0.005   14175   11970
     3627408     -10.871     -61.937   32971.031     -10.871     -61.937   32971.031       0.000       0.000       0.057       0.011   14168   12105
     3627410     -11.654     -61.212   16243.540     -11.654     -61.212   16243.540       0.000       0.000       0.058       0.012   14255   12199
     3627420      -9.346     -61.937    4658.911      -9.346     -61.937    4658.911      -0.000      -0.000       0.057       0.011   14168   11922
     3627430     -10.446     -62.462    3959.092     -10.446     -62.462    3959.092      -0.000      -0.000       0.057       0.011   14105   12054
     3627440     -11.688     -61.187   10091.470     -11.688     -61.187   10091.470       0.000       0.000       0.076       0.015   14258   12203
     3627450     -11.671     -61.179    6068.472     -11.671     -61.179    6068.472      -0.000      -0.000       0.025       0.005   14259   12201
     3627451     -11.754     -60.871    4337.835     -11.754     -60.871    4337.835       0.000       0.000       0.027       0.005   14296   12211
     3627550      -9.813     -60.696   24332.250      -9.813     -60.696   24332.250       0.000       0.000       0.057       0.011   14317   11978
     3627551      -7.596     -60.712   59293.258      -7.596     -60.712   59293.258       0.000       0.000       0.056       0.011   14315   11712
     3627600     -10.163     -59.462   15332.608     -10.163     -59.462   15332.608       0.000       0.000       0.077       0.015   14465   12020
     3627610      -8.371     -59.771   40092.652      -8.371     -59.771   40092.652       0.000       0.000       0.026       0.005   14428   11805
     3627650      -7.204     -60.646  130641.477      -7.204     -60.646  130641.477       0.000       0.000       0.027       0.005   14323   11665
     3627651      -7.704     -60.587   70054.398      -7.704     -60.587   70054.398       0.000       0.000       0.057       0.011   14330   11725
     3627660      -7.738     -60.579   16217.102      -7.738     -60.579   16217.102       0.000       0.000       0.058       0.012   14331   11729
     3627700      -6.796     -59.037   12674.469      -6.796     -59.037   12674.469       0.000       0.000       0.057       0.011   14516   11616
     3627701      -6.796     -59.037   12674.469      -6.796     -59.037   12674.469       0.000       0.000       0.057       0.011   14516   11616
     3627810     -12.854     -62.896  110329.617     -12.854     -62.896  110329.617       0.000       0.000       0.026       0.005   14053   12343
     3627811     -12.429     -64.429  339994.281     -12.429     -64.429  339994.281       0.000       0.000       0.025       0.005   13869   12292
     3627812     -13.488     -61.054   51944.180     -13.488     -61.054   51944.180       0.000       0.000       0.058       0.012   14274   12419
     3627813     -15.013     -59.962   22466.963     -15.013     -59.962   22466.963       0.000       0.000       0.076       0.015   14405   12602
     3627814     -15.213     -59.354    2983.714     -15.213     -59.354    2983.714      -0.000      -0.000       0.057       0.011   14478   12626
     3627820     -11.929     -62.154    1438.025     -11.929     -62.154    1438.025      -0.000      -0.000       0.025       0.005   14142   12232
     3627900      -7.104     -59.687    5002.359      -7.104     -59.687    5002.359       0.000       0.000       0.058       0.012   14438   11653
     3628050      -1.254     -60.396    1506.967      -1.254     -60.396    1506.967      -0.000      -0.000       0.027       0.005   14353   10951
     3628100      -1.096     -56.037   34378.109      -1.096     -56.037   34378.109       0.000       0.000       0.058       0.012   14876   10932
     3628150       2.221     -55.954     889.827       2.221     -55.954     889.827       0.000       0.000       0.027       0.005   14886   10534
     3628200      -1.088     -57.046   77669.211      -1.088     -57.046   77669.211       0.000       0.000       0.058       0.012   14755   10931
     3628201      -1.063     -57.062   51698.504      -1.063     -57.062   51698.504       0.000       0.000       0.078       0.016   14753   10928
     3628202      -0.996     -57.037   39052.828      -0.996     -57.037   39052.828       0.000       0.000       0.058       0.012   14756   10920
     3628300      -1.438     -57.829    9804.560      -1.438     -57.829    9804.560       0.000       0.000       0.057       0.011   14661   10973
     3628400      -2.113     -59.337   20431.479      -2.113     -59.337   20431.479       0.000       0.000       0.077       0.015   14480   11054
     3628401      -1.938     -59.479   18835.195      -1.938     -59.479   18835.195       0.000       0.000       0.057       0.011   14463   11033
     3628500      -1.104     -57.054   25871.723      -1.104     -57.054   25871.723       0.000       0.000       0.026       0.005   14754   10933
     3628501      -0.696     -57.979   21349.996      -0.696     -57.979   21349.996       0.000       0.000       0.025       0.005   14643   10884
     3629000      -1.938     -55.504 4671828.000      -1.938     -55.504 4671828.000       0.000       0.000       0.057       0.011   14940   11033
     3629001      -1.921     -55.521 4671808.000      -1.921     -55.521 4671808.000       0.000       0.000       0.026       0.005   14938   11031
     3629100      -1.504     -54.871   19810.613      -1.504     -54.871   19810.613       0.000       0.000       0.027       0.005   15016   10981
     3629150      -6.046     -57.637  363330.000      -6.046     -57.637  363330.000       0.000       0.000       0.058       0.012   14684   11526
     3629152      -5.154     -56.846  387529.688      -5.154     -56.846  387529.688       0.000       0.000       0.027       0.005   14779   11419
     3629180      -7.338     -58.146  332887.062      -7.338     -58.146  332887.062       0.000       0.000       0.058       0.012   14623   11681
     3629210      -7.038     -55.462   12405.321      -7.038     -55.462   12405.321       0.000       0.000       0.077       0.015   14945   11645
     3629380     -11.363     -58.337   55927.758     -11.363     -58.337   55927.758       0.000       0.000       0.077       0.015   14600   12164
     3629390      -7.729     -58.287  182418.094      -7.729     -58.287  182418.094       0.000       0.000       0.057       0.011   14606   11728
     3629700     -13.054     -55.887    5440.140     -13.054     -55.887    5440.140      -0.000      -0.000       0.057       0.011   14894   12367
     3629770      -8.863     -57.404  131217.938      -8.863     -57.404  131217.938       0.000       0.000       0.057       0.011   14712   11864
     3629771      -9.638     -56.021   81738.242      -9.638     -56.021   81738.242       0.000       0.000       0.058       0.012   14878   11957
     3629772     -10.113     -55.571   52318.625     -10.113     -55.571   52318.625       0.000       0.000       0.058       0.012   14932   12014
     3629773     -11.646     -55.704   34764.688     -11.646     -55.704   34764.688       0.000       0.000       0.026       0.005   14916   12198
     3629774     -12.671     -55.796   14111.077     -12.671     -55.796   14111.077       0.000       0.000       0.026       0.005   14905   12321
     3629775     -13.554     -55.329   10904.354     -13.554     -55.329   10904.354       0.001       0.000       0.026       0.005   14961   12427
     3629790      -7.613     -57.946  138678.484      -7.613     -57.946  138678.484       0.000       0.000       0.058       0.012   14647   11714
     3629800     -10.179     -55.362   17486.219     -10.179     -55.362   17486.219       0.000       0.000       0.057       0.011   14957   12022
     3629810      -9.813     -54.887    1012.589      -9.813     -54.887    1012.589       0.000       0.000       0.077       0.015   15014   11978
     3629815      -9.346     -54.904     489.358      -9.346     -54.904     489.358      -0.000      -0.000       0.025       0.005   15012   11922
     3629900     -11.763     -58.037   24694.273     -11.763     -58.037   24694.273       0.000       0.000       0.077       0.015   14636   12212
     3629910     -11.538     -57.429   37007.285     -11.538     -57.429   37007.285       0.000       0.000       0.057       0.011   14709   12185
     3629911     -13.388     -56.612   14767.569     -13.388     -56.612   14767.569       0.000       0.000       0.077       0.015   14807   12407
     3629950     -13.029     -58.279    4355.302     -13.029     -58.279    4355.302       0.000       0.000       0.026       0.005   14607   12364
     3630010      -3.729     -51.571   24745.283      -3.729     -51.571   24745.283       0.000       0.000       0.027       0.005   15412   11248
     3630050      -3.229     -52.187  447508.656      -3.229     -52.187  447508.656       0.000       0.000       0.059       0.012   15338   11188
     3630051      -6.738     -51.987  210407.672      -6.738     -51.987  210407.672       0.000       0.000       0.077       0.015   15362   11609
     3630120      -4.529     -54.021  122117.312      -4.529     -54.021  122117.312       0.000       0.000       0.027       0.005   15118   11344
     3630150      -5.696     -54.246   58654.160      -5.696     -54.246   58654.160       0.000       0.000       0.026       0.005   15091   11484
     3630200      -6.746     -51.771   42435.734      -6.746     -51.771   42435.734       0.000       0.000       0.026       0.005   15388   11610
     3630210      -5.646     -54.521   35595.250      -5.646     -54.521   35595.250       0.000       0.000       0.027       0.005   15058   11478
     3630215      -6.554     -54.846   25572.018      -6.554     -54.846   25572.018       0.000       0.000       0.027       0.005   15019   11587
     3630219      -8.771     -54.954    1099.456      -8.771     -54.954    1099.456       0.000       0.000       0.025       0.005   15006   11853
     3630300      -1.779     -54.396   12405.104      -1.779     -54.396   12405.104       0.001       0.000       0.028       0.006   15073   11014
     3630600      -3.679     -53.554    2967.500      -3.679     -53.554    2967.500       0.000       0.000       0.026       0.005   15174   11242
     3630700     -13.138     -54.446    3859.117     -13.138     -54.446    3859.117      -0.000      -0.000       0.058       0.012   15067   12377
     3630900     -14.613     -53.996     706.858     -14.613     -53.996     706.858      -0.000      -0.000       0.058       0.012   15121   12554
     3631050       0.712     -51.438   30563.238       0.712     -51.438   30563.238       0.000       0.000       0.078       0.016   15428   10715
     3631060       0.904     -52.012   10765.063       0.904     -52.012   10765.063       0.000       0.000       0.058       0.012   15359   10692
     3631100      -0.571     -52.571   51742.707      -0.571     -52.571   51742.707       0.000       0.000       0.026       0.005   15292   10869
     3631110      -0.554     -52.579    4444.452      -0.554     -52.579    4444.452       0.000       0.000       0.026       0.005   15291   10867
     3631150      -0.171     -51.771    2282.309      -0.171     -51.771    2282.309       0.000       0.000       0.026       0.005   15388   10821
     3631210      -0.421     -53.687   29460.707      -0.421     -53.687   29460.707       0.000       0.000       0.058       0.012   15158   10851
     3631215       1.221     -54.654    7128.474       1.221     -54.654    7128.474       0.000       0.000       0.026       0.005   15042   10654
     3631500      -3.838     -50.629    6739.827      -3.838     -50.629    6739.827      -0.000      -0.000       0.058       0.012   15525   11261
     3649010     -15.721     -49.321    1976.055     -15.721     -49.321    1976.055       0.000       0.000       0.025       0.005   15682   12687
     3649012     -15.279     -49.554   10601.381     -15.279     -49.554   10601.381       0.000       0.000       0.026       0.005   15654   12634
     3649014     -14.738     -49.062   18345.811     -14.738     -49.062   18345.811       0.000       0.000       0.077       0.015   15713   12569
     3649020     -14.371     -48.204    2920.096     -14.371     -48.204    2920.096       0.000       0.000       0.025       0.005   15816   12525
     3649030     -14.979     -48.671   11208.805     -14.979     -48.671   11208.805       0.000       0.000       0.027       0.005   15760   12598
     3649031     -14.521     -49.037   34599.711     -14.521     -49.037   34599.711       0.000       0.000       0.056       0.011   15716   12543
     3649040     -13.988     -47.929     874.169     -13.988     -47.929     874.169      -0.000      -0.000       0.057       0.011   15849   12479
     3649050     -15.496     -49.688    3680.570     -15.496     -49.688    3680.570       0.000       0.000       0.056       0.011   15638   12660
     3649110     -13.546     -46.471     403.558     -13.546     -46.471     403.558      -0.000      -0.000       0.026       0.005   16024   12426
     3649120     -12.796     -46.512    1032.342     -12.796     -46.512    1032.342       0.000       0.000       0.056       0.011   16019   12336
     3649130     -13.496     -46.779    2863.827     -13.496     -46.779    2863.827      -0.000      -0.000       0.025       0.005   15987   12420
     3649140     -13.813     -46.646    1017.772     -13.813     -46.646    1017.772       0.000       0.000       0.058       0.012   16003   12458
     3649150     -13.763     -46.837   22608.609     -13.763     -46.837   22608.609       0.000       0.000       0.076       0.015   15980   12452
     3649151     -14.454     -47.046    7240.848     -14.454     -47.046    7240.848      -0.000      -0.000       0.027       0.005   15955   12535
     3649160     -14.479     -46.487    3754.167     -14.479     -46.487    3754.167      -0.000      -0.000       0.057       0.011   16022   12538
     3649210     -12.388     -48.712    8716.332     -12.388     -48.712    8716.332       0.000       0.000       0.077       0.015   15755   12287
     3649211     -11.979     -48.654   13858.590     -11.979     -48.654   13858.590       0.000       0.000       0.026       0.005   15762   12238
     3649240     -11.529     -48.287   14440.347     -11.529     -48.287   14440.347       0.000       0.000       0.058       0.012   15806   12184
     3649241     -11.754     -47.837   10352.458     -11.754     -47.837   10352.458       0.000       0.000       0.057       0.011   15860   12211
     3649242     -11.613     -47.046    1789.096     -11.613     -47.046    1789.096       0.000       0.000       0.058       0.012   15955   12194
     3649251     -12.021     -48.529  127833.062     -12.021     -48.529  127833.062       0.000       0.000       0.025       0.005   15777   12243
     3649255     -12.738     -48.237   63796.848     -12.738     -48.237   63796.848       0.000       0.000       0.077       0.015   15812   12329
     3649310      -7.704     -47.312   10028.263      -7.704     -47.312   10028.263       0.000       0.000       0.058       0.012   15923   11725
     3649311      -8.388     -47.762    2830.115      -8.388     -47.762    2830.115      -0.000      -0.000       0.077       0.015   15869   11807
     3649312      -8.038     -46.962    3135.094      -8.038     -46.962    3135.094       0.000       0.000       0.077       0.015   15965   11765
     3649315      -7.963     -47.262    4061.168      -7.963     -47.262    4061.168      -0.000      -0.000       0.078       0.016   15929   11756
     3649320      -9.313     -47.929   43970.340      -9.313     -47.929   43970.340       0.000       0.000       0.057       0.011   15849   11918
     3649321      -9.963     -47.679   18095.498      -9.963     -47.679   18095.498       0.000       0.000       0.058       0.012   15879   11996
     3649322      -9.996     -47.471   16946.557      -9.996     -47.471   16946.557       0.000       0.000       0.026       0.005   15904   12000
     3649325      -9.313     -47.812    9470.008      -9.313     -47.812    9470.008       0.000       0.000       0.077       0.015   15863   11918
     3649409     -11.621     -50.662  193756.203     -11.621     -50.662  193756.203       0.000       0.000       0.056       0.011   15521   12195
     3649410     -17.171     -53.137    4423.557     -17.171     -53.137    4423.557      -0.000      -0.000       0.056       0.011   15224   12861
