          ID   lat_alloc   lon_alloc  area_alloc     lat_ori     lon_ori    area_ori   area_diff  area_error loc_km_diff alloc_score      ix      ix     lat_mod     lon_mod    area_mod      Modify
          57      47.262    -121.204     163.314      47.266    -121.205     164.000      -0.686      -0.004       0.451       0.093    7056    5129      47.266    -121.205     164.000            
          58      47.246    -121.071     522.737      47.249    -121.073     526.000      -3.263      -0.006       0.366       0.078    7072    5131      47.249    -121.073     526.000            
          59      47.179    -122.171      25.355      47.191    -122.163      34.000      -8.645      -0.254       1.466       0.759    6940    5139      47.191    -122.163      34.000            
          60      46.871    -121.304     187.299      46.869    -121.302     195.000      -7.701      -0.039       0.270       0.085    7044    5176      46.869    -121.302     195.000            
          61      46.804    -122.312     752.624      46.801    -122.312     758.000      -5.376      -0.007       0.334       0.072    6923    5184      46.801    -122.312     758.000            
          62      46.787    -122.721     168.330      46.784    -122.717     165.000       3.330       0.020       0.451       0.110    6874    5186      46.784    -122.717     165.000            
          63      46.654    -121.129     484.741      46.655    -121.128     485.000      -0.259      -0.001       0.135       0.027    7065    5202      46.655    -121.128     485.000            
          64      46.537    -122.421    2964.899      46.535    -122.423    2969.000      -4.101      -0.001       0.270       0.055    6910    5216      46.535    -122.423    2969.000            
          65      46.504    -122.587    3590.723      46.504    -122.588    3574.000      16.723       0.005       0.076       0.020    6890    5220      46.504    -122.588    3574.000            
          66      46.471    -122.104    2645.288      46.466    -122.100    2650.000      -4.712      -0.002       0.635       0.128    6948    5224      46.466    -122.100    2650.000            
          67      46.362    -122.546     373.312      46.363    -122.547     371.000       2.312       0.006       0.136       0.033    6895    5237      46.363    -122.547     371.000            
          68      46.062    -122.196    1227.603      46.062    -122.196    1237.000      -9.397      -0.008       0.000       0.006    6937    5273      46.062    -122.196    1237.000            
          69      46.029    -123.371      46.706      46.033    -123.368      42.000       4.706       0.112       0.502       0.267    6796    5277      46.033    -123.368      42.000            
          70      45.962    -122.337    1540.621      45.966    -122.334    1544.000      -3.379      -0.002       0.502       0.102    6920    5285      45.966    -122.334    1544.000            
          71      45.487    -122.079     188.280      45.484    -122.081     198.000      -9.720      -0.049       0.367       0.112    6951    5342      45.484    -122.081     198.000            
          72      45.471    -123.196     102.370      45.474    -123.200     102.000       0.370       0.004       0.457       0.095    6817    5344      45.474    -123.200     102.000            
          73      45.462    -121.846       9.147      45.460    -121.843       9.000       0.147       0.016       0.323       0.232    6979    5345      45.460    -121.843       9.000            
          74      45.446    -122.146     266.055      45.448    -122.147     275.000      -8.945      -0.033       0.236       0.072    6943    5347      45.448    -122.147     275.000            
          75      45.446    -123.396      21.272      45.446    -123.396      16.000       5.272       0.329       0.000       0.329    6793    5347      45.446    -123.396      16.000            
          76      45.429    -122.671      16.801      45.411    -122.671      19.000      -2.199      -0.116       2.001       1.016    6880    5349      45.411    -122.671      19.000            
          77      45.246    -122.279    1725.223      45.244    -122.278    1712.000      13.223       0.008       0.236       0.055    6927    5371      45.244    -122.278    1712.000            
          78      45.179    -121.696      22.047      45.176    -121.691      22.000       0.047       0.002       0.516       0.222    6997    5379      45.176    -121.691      22.000            
          79      45.112    -121.804     137.086      45.115    -121.804     125.000      12.086       0.097       0.334       0.163    6984    5387      45.115    -121.804     125.000            
          80      44.721    -122.246    1122.583      44.719    -122.248    1129.000      -6.417      -0.006       0.273       0.059    6931    5434      44.719    -122.248    1129.000            
          81      44.696    -121.229   21152.258      44.693    -121.231   20563.000     589.258       0.029       0.368       0.102    7053    5437      44.693    -121.231   20563.000            
