        ID       lat       lon  area_Input   area_CaMa       error        diff    Type     ix1   iy1     ix2   iy2       area1       area2
   1159120   -31.813    20.579     1684.07     2020.11        0.20      336.04       0     803   488    -999  -999      2020.1      -999.0
   1159130   -30.471    20.521    37829.93    37935.36        0.00      105.43       0     802   483    -999  -999     37935.4      -999.0
   1159131   -31.363    21.321    13159.00    13310.66        0.01      151.65       0     806   486    -999  -999     13310.7      -999.0
   1159300   -28.463    21.246   354290.53   355515.53        0.00     1225.00       0     806   475    -999  -999    355515.5      -999.0
   1159301   -29.654    22.746   330382.75   330862.41        0.00      479.66       0     811   479    -999  -999    330862.4      -999.0
   1159302   -29.163    23.696    99239.88    99081.98       -0.00     -157.91       1     816   478    -999  -999     99082.0      -999.0
   1159303   -29.813    24.438    91699.00    94116.28        0.03     2417.28       0     818   479    -999  -999     94116.3      -999.0
   1159310   -29.146    26.321      339.32     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1159320   -29.654    25.971     2361.11     2309.43       -0.02      -51.68       2     825   480     825   479      1641.9       667.5
   1159321   -29.813    26.213      591.61      684.95        0.16       93.34       0     826   480    -999  -999       685.0      -999.0
   1159325   -29.904    26.213      196.39     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1159400   -27.571    24.746    10703.68    10611.50       -0.01      -92.18       1     820   470    -999  -999     10611.5      -999.0
   1159410   -27.838    25.904    17917.88    17726.92       -0.01     -190.96       1     825   472    -999  -999     17726.9      -999.0
   1159500   -28.496    24.604   119082.60   119984.43        0.01      901.83       0     819   475    -999  -999    119984.4      -999.0
   1159510   -27.396    26.613     7755.74     7393.97       -0.05     -361.76       1     828   470    -999  -999      7394.0      -999.0
   1159511   -27.396    26.629     7743.24     7393.97       -0.05     -349.26       1     828   470    -999  -999      7394.0      -999.0
   1159512   -27.938    27.996      854.09      614.25       -0.28     -239.84       1     833   473    -999  -999       614.3      -999.0
   1159520   -27.354    27.288      914.29     1021.59        0.12      107.31       0     830   470    -999  -999      1021.6      -999.0
   1159530   -27.371    26.354      903.63      794.30       -0.12     -109.33       1     825   469    -999  -999       794.3      -999.0
   1159540   -27.563    26.229     1413.27     1497.59        0.06       84.31       0     826   471    -999  -999      1497.6      -999.0
   1159600   -31.029    26.329     2174.91     2776.27        0.28      601.36       0     826   485    -999  -999      2776.3      -999.0
   1159601   -31.004    26.354     2384.74     2776.27        0.16      391.53       0     826   485    -999  -999      2776.3      -999.0
   1159650   -30.679    26.713    36988.65    37700.89        0.02      712.25       0     827   483    -999  -999     37700.9      -999.0
   1159651   -30.338    27.354    24667.82    25414.22        0.03      746.40       0     830   482    -999  -999     25414.2      -999.0
   1159660   -30.829    26.921     8657.33     8361.23       -0.03     -296.10       1     829   484    -999  -999      8361.2      -999.0
   1159670   -28.688    28.238      517.51     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1159800   -26.821    28.063    38646.22    38817.18        0.00      170.96       0     833   468    -999  -999     38817.2      -999.0
   1159810   -27.296    28.496    15457.52    15457.44       -0.00       -0.08       0     835   470    -999  -999     15457.4      -999.0
   1159820   -27.846    28.946      872.93      778.44       -0.11      -94.49       1     837   472    -999  -999       778.4      -999.0
   1159825   -28.088    28.838      389.12     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1159830   -28.379    28.863      697.08      908.78        0.30      211.70       0     836   474    -999  -999       908.8      -999.0
   1159850   -26.246    27.588       32.23     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1159860   -26.229    27.671       26.04     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1159900   -27.171    29.238     4146.69     5131.28        0.24      984.60       0     838   469    -999  -999      5131.3      -999.0
   1159910   -26.863    28.888     2231.47     2777.52        0.24      546.05       0     836   468    -999  -999      2777.5      -999.0
   1160100   -34.079    19.288      497.84      469.33       -0.06      -28.51       1     797   497    -999  -999       469.3      -999.0
   1160101   -34.063    19.071       39.15     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160115   -34.404    19.596      600.03      635.30        0.06       35.28       0     799   498    -999  -999       635.3      -999.0
   1160120   -34.288    20.021      378.90      510.87        0.35      131.97       0     800   498    -999  -999       510.9      -999.0
   1160200   -30.821    18.121     2341.47     2145.36       -0.08     -196.10       1     794   484    -999  -999      2145.4      -999.0
   1160210   -33.988    18.954       22.34     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160220   -32.779    19.279      284.75      414.15        0.45      129.39       0     797   492    -999  -999       414.1      -999.0
   1160230   -32.213    18.938      179.06     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160235   -31.863    18.688    23959.72    23984.66        0.00       24.94       0     796   488    -999  -999     23984.7      -999.0
   1160240   -33.188    19.154       20.04     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160245   -33.138    19.063      186.22     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160250   -33.463    18.738      246.44     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160255   -33.704    18.696      469.47     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160257   -33.579    18.363       27.51     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160260   -33.796    18.971      504.69      582.82        0.15       78.13       0     797   496    -999  -999       582.8      -999.0
   1160265   -33.313    19.071      395.11      508.11        0.29      112.99       0     797   494    -999  -999       508.1      -999.0
   1160270   -33.354    19.104       35.03     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160271   -33.379    19.163       19.14     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160275   -33.388    19.163        9.08     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160290   -33.913    18.946       32.29     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160295   -33.896    19.088       46.09     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
