        ID       lat       lon   area_CaMa  area_GRanD       error        diff      ix      iy     cap_mcm  year  damname                         rivname
       457    40.771  -111.704      -888.0        41.4        -8.0      -888.0     275     198        30.8  1993  LittleDell                      MountainDell                  
       458    40.762  -111.104      -888.0        82.7        -8.0      -888.0     275     198        13.0  1987  SmithandMorehouseDam            SmithandMorehouseCreek        
       459    40.754  -116.196      -888.0         1.5        -8.0      -888.0     275     198        73.8  1985  JamesCreekTailingsDam           JamesCreek                    
       460    40.704  -105.087      -888.0       112.3        -8.0      -888.0     275     198        14.4  1901  Douglas                         DryCreek                      
       462    40.671  -105.029      -888.0        25.7        -8.0      -888.0     258     198        17.9  1905  NorthPoudre6                    Trib.CachelaPoudreRiver       
       463    40.654  -105.046      -888.0         9.8        -8.0      -888.0     258     198        15.3  1903  Windsor8                        Trib.CachelaPoudreRiver       
       464    40.637  -118.271      -888.0        16.9        -8.0      -888.0     258     198        29.6   -99  UpperPittTaylor                 OffstreamHumboldtRiver        
       465    40.621  -105.079      -888.0       191.0        -8.0      -888.0     258     198        12.3  1970  TerryLake                       Trib.DryCreek                 
       466    40.604  -105.846      -888.0        82.0        -8.0      -888.0     258     198        14.1  1924  ChambersLake                    JoeWrightCreek                
       468    40.621  -105.179      -888.0        22.1        -8.0      -888.0     275     199       210.1  1948  DixonCanyon                     CachelaPoudre                 
       469    40.579  -109.421      -888.0       244.1        -8.0      -888.0     275     199        29.6  1979  RedFleet                        BigBrushCreek                 
       470    40.562  -110.696      -888.0       255.6        -8.0      -888.0     275     199        36.4  1987  UpperBorStillwater              NoName                        
       471    40.562  -110.487      -888.0       296.8        -8.0      -888.0     275     199        44.2  1937  MoonLake                        LakeForkRiver                 
       473    40.504  -109.529      -888.0        53.8        -8.0      -888.0     292     198        41.1  1960  Steinaker                       OS                            
       474    40.504  -105.771      -888.0        23.1        -8.0      -888.0     292     198        17.5  1975  LongDraw                        LaPoudrePassCreek             
       476    40.462  -105.029      -888.0        35.1        -8.0      -888.0     247     199        74.0  1900  BoydLake                        OffstreamBigThompsonRiver     
       478    40.404  -105.087      -888.0        30.8        -8.0      -888.0     274     199        19.3  1894  LakeLoveland                    OffstreamBigThompsonRiver     
       480    40.337  -105.129      -888.0        16.8        -8.0      -888.0     272     199        13.7  1882  LoneTree                        OffstreamBigThompsonRiver     
       481    40.329  -105.221      -888.0         4.3        -8.0      -888.0     272     199       124.6  1951  CarterLakeDam1                  OffstreamBigThompsonRiver     
       482    40.296  -110.221      -888.0        61.7        -8.0      -888.0     272     199        18.0  1965  BigSandWash                     BigSandWash                   
       483    40.279  -109.871      -888.0         7.4        -8.0      -888.0     272     199        14.5  1970  NorthBottleHollow               OffstreamUintaRiver           
       485    40.271  -116.704      -888.0         1.6        -8.0      -888.0     293     200        16.2  1997  CortezPipelineTailingsDam       NoName                        
       489    40.187  -109.662      -888.0        26.9        -8.0      -888.0     278     200        19.6  1967  PelicanLake                     OffstreamUintaRiver           
