ID,lat_mod,lon_mod,area_mod,rivname,locname
566,40.13,141.365,386.189,馬淵川,冬部
567,40.238,141.233,403.136,安比川,似鳥
568,40.505,141.435,115.363,馬淵川,尻内
569,40.312,141.127,122.141,熊原川,飯豊
570,40.144,141.312,115.354,平糠川,駒木
571,40.502,141.445,2000.325,馬淵川,尻内橋
572,40.753,141.233,44.673,赤川,赤川
573,40.738,141.244,344.152,高瀬川,上野
574,40.715,141.28,84.808,砂土路川,砂土路川
575,40.699,141.32,14.379,中津川,中津川
576,40.694,141.324,37.23,姉沼川,姉沼川
577,40.747,141.342,678.254,高瀬川,頭無
578,40.733,141.305,596.846,高瀬川,沼崎
579,40.778,141.258,62.865,土場川,土場川
580,40.763,141.341,685.765,高瀬川,鶴ヶ崎
581,40.82,141.328,731.98,高瀬川,小川原湖
582,40.816,141.324,731.005,高瀬川,浜台
583,40.841,141.373,793.37,高瀬川,高瀬橋
584,40.847,141.38,795.377,高瀬川,高瀬川
585,40.887,141.39,859.485,高瀬川,河口
586,41.04,140.331,2462.462,岩木川,十三
587,41.012,140.37,1944.536,岩木川,若宮
588,40.91,140.419,1937.447,岩木川,繁田
589,40.81,140.437,1693.599,岩木川,五所川原
590,40.694,140.453,1313.341,岩木川,幡龍橋
591,40.678,140.459,1278.034,岩木川,三世寺
592,40.592,140.417,402.628,岩木川,上岩木橋
593,40.645,140.495,811.737,平川,百田
594,40.63,140.502,418,平川,豊平橋
595,40.552,140.547,266.231,平川,石川
596,40.774,140.476,235.703,十川,梅田
597,40.944,140.388,1939.488,岩木川,上長泥
598,40.469,140.633,58.285,浅瀬石川,碇ヶ関
599,40.848,140.403,1695.609,岩木川,出精
600,40.737,140.422,1372.667,岩木川,菖蒲川
601,40.723,140.423,1315.623,岩木川,上中畑
602,40.673,140.467,1276.466,岩木川,飯田
603,40.609,140.451,407.152,岩木川,駒越
604,40.642,140.517,341.426,浅瀬石川,朝日橋
605,40.641,140.529,327,浅瀬石川,大曲
606,40.608,140.665,306.03,浅瀬石川,温湯
607,40.523,140.723,125.838,浅瀬石川,葛川
608,40.041,140.433,255.099,小又川,巻渕
609,40.219,140.027,4099.112,米代川,向能代
610,40.194,140.047,4085.35,米代川,榊
611,40.223,140.17,3910.371,米代川,富根
612,40.205,140.241,3755.584,米代川,二ツ井
613,40.203,140.265,3456.129,米代川,七座
614,40.208,140.305,2369.887,米代川,坊沢
615,40.205,140.377,179.557,小猿部川,脇神
616,40.219,140.37,2098.808,米代川,鷹巣
617,40.267,140.472,1651.826,米代川,下川沿
618,40.262,140.533,1359.588,米代川,吉富士
619,40.233,140.581,1216.76,米代川,扇田橋
620,40.217,140.67,1173.571,米代川,十二所
621,40.122,140.366,689.875,阿仁川,米内沢
622,39.54,140.222,3928.978,雄物川,新波
623,39.615,140.156,4038.571,雄物川,椿川
624,39.68,140.102,4389.728,雄物川,石田坂
625,39.692,140.084,4397.338,雄物川,新屋
626,39.556,140.26,205.942,淀川,淀川
627,39.647,140.165,303.024,岩見川,豊成
628,39.692,140.09,4390.91,旧雄物川,新屋水門
629,39.527,140.277,3672.508,雄物川,木原田
630,39.549,140.36,3623.84,雄物川,刈和野橋
631,39.485,140.422,3347.803,雄物川,神宮寺
632,39.449,140.467,1855.388,雄物川,大曲橋
633,39.341,140.44,1268.221,雄物川,大上橋
634,39.276,140.401,1205.584,雄物川,雄物川橋
635,39.223,140.438,1043.992,雄物川,大久保
636,39.19,140.451,445.453,雄物川,柳田橋
637,39.109,140.477,388.992,雄物川,酒蒔
638,39.076,140.453,268.199,雄物川,岩館
639,39.541,140.527,1104.295,玉川,長野
640,39.694,140.556,191.69,桧木内川,栃木橋
641,39.206,140.516,549.931,皆瀬川,岩崎橋
642,39.198,140.583,254.361,成瀬川,安養寺
643,39.003,140.469,144.784,役内川,川井
644,39.534,140.416,30.281,土買川,半道寺
645,39.484,140.455,1220.631,玉川,玉川橋
646,39.401,140.485,355.528,横手川,角間
647,39.213,140.424,55.928,西馬音内川,下郡
648,39.453,140.365,86.301,楢岡川,中宿
649,39.305,140.578,206.507,横手川,横手
650,39.463,140.509,149.017,丸子川,館の橋
651,39.184,140.648,188.781,成瀬川,田子内
652,39.256,140.402,1186.032,雄物川,鵜の巣
653,39.606,140.622,611.139,玉川,広久内
654,39.926,140.709,133.819,玉川,五十曲
655,39.862,140.706,56.031,玉川,小和瀬
656,39.231,140.148,357.792,子吉川,矢島
657,39.272,140.112,413.974,子吉川,吉沢
658,39.316,140.101,466.677,子吉川,明法
659,39.353,140.07,871.138,子吉川,宮内
660,39.376,140.067,910.545,子吉川,二十六木橋
661,39.394,140.048,1174.664,子吉川,由利橋
662,39.153,140.248,123.557,笹子川,小川
663,39.323,140.177,259.341,石沢川,山内
664,39.344,140.091,298.371,石沢川,鮎瀬
665,39.416,140.07,229.592,芋川,館前
666,38.483,140.348,3750.214,最上川,稲下
667,38.422,140.328,3494.831,最上川,下野
668,38.37,140.317,2787.335,最上川,蔵増
669,38.341,140.285,2091.511,最上川,長崎
670,38.369,140.24,2074.649,最上川,中郷
671,38.349,140.198,1917.603,最上川,中沢
672,38.303,140.137,1821.875,最上川,宮宿
673,38.198,140.101,1611.565,最上川,菖蒲
674,38.115,140.048,1361.691,最上川,小出
675,38.066,140.065,984.099,最上川,西大塚
676,38.034,140.099,811.462,最上川,下田
677,37.987,140.14,317.871,最上川,糠野目
678,37.944,140.131,193.829,最上川,上新田
679,37.909,140.12,62.606,最上川,信濃町
680,38.397,140.284,481.507,寒河江川,西根
681,38.347,140.306,670.376,須川,寺津
682,38.292,140.278,423.836,須川,鮨洗
683,38.234,140.297,340.435,須川,前明石
684,38.376,140.206,141.26,月布川,月布川
685,38.284,140.124,109.914,朝日川,松程
686,38.437,140.335,3502.373,最上川,押切
687,38.759,140.065,6112.555,最上川,高屋
688,38.82,139.976,6310.723,最上川,臼ヶ沢
689,38.88,139.909,6516.989,最上川,砂越
690,38.888,139.842,6556.501,最上川,両羽橋
691,38.91,139.824,6558.557,最上川,下瀬
692,38.885,139.942,173.53,相沢川,石名坂
693,38.884,139.838,249.485,京田川,広田
694,38.777,140.017,165.963,立谷沢川,肝煎
695,38.648,140.008,93.234,立谷沢川,瀬場
696,38.637,140.006,6.384,立谷沢川,玉川第六ダム
697,38.668,140.145,30,角川,明戸
698,38.74,140.142,5939.077,最上川,古口（副）
699,38.747,140.194,838.795,鮭川,岩清水
700,38.799,140.213,647.271,鮭川,真木（副）
701,38.867,140.228,178.547,鮭川,八千代橋
702,38.903,140.226,39.387,小又川,小川内
703,38.86,140.251,330.406,真室川,真室川（副）
704,38.867,140.255,208.741,真室川,安久土
705,38.865,140.28,109.953,金山川,平岡橋（副）
706,38.728,140.226,4976.647,最上川,本合海
707,38.702,140.233,4959.509,最上川,清水
708,38.687,140.234,184.554,銅山川,通り
709,38.653,140.21,126.164,銅山川,木遠田
710,38.608,140.165,98.973,銅山川,肘折ダム
711,38.691,140.278,392.741,最上小国川,長者原
712,38.756,140.427,319.324,最上小国川,瀬見
713,38.663,140.288,4333.255,最上川,堀内（副）
714,38.59,140.369,3939.285,最上川,大石田（副）
715,37.917,139.885,74.152,置賜白川,下屋地
716,37.913,139.915,58.674,広河原川,広河原
717,38.01,139.967,238.105,置賜白川,手の子
718,38.027,139.987,274.541,置賜白川,椿
719,38.391,139.997,86.457,寒河江川,中村
720,38.449,140.053,240.558,寒河江川,本道寺
721,38.117,139.933,13.729,置賜野川,合地沢
723,38.097,139.983,106.506,置賜野川,平山
724,38.116,140.028,117.789,置賜野川,谷地橋
725,38.608,139.833,258.701,赤川,笹目橋
726,38.631,139.849,558.489,赤川,熊出
727,38.678,139.86,605.112,赤川,黒川橋
728,38.726,139.851,616.984,赤川,羽黒橋
729,38.773,139.849,650.29,赤川,横山
730,38.808,139.851,681.159,赤川,押切
731,38.841,139.815,695.858,赤川,浜中
732,38.617,139.84,554.226,梵字川,落合左岸
733,38.617,139.84,554.226,梵字川,落合右岸
734,38.59,139.852,283.162,梵字川,三栗屋
735,38.572,139.923,31.09,田麦川,田麦俣
736,43.638,145.081,677.603,標津川,合流点
737,43.672,145.126,692.436,標津川,河口
738,45.245,141.847,83.563,声問川,小松橋
739,36.633,140.398,896.613,久慈川,山方
740,36.553,140.426,950.756,久慈川,富岡
741,36.503,140.519,1176.601,久慈川,額田
742,36.502,140.553,1179.354,久慈川,榊橋上
743,36.494,140.569,1431.177,久慈川,榊橋
744,36.481,140.608,6.421,久慈川,久慈大橋
745,36.541,140.472,90.83,山田川,常井橋
746,36.537,140.54,194.477,里川,機初
747,36.341,140.581,2802.099,那珂川,湊大橋
748,36.377,140.481,2614.387,那珂川,水府橋
749,36.422,140.433,2575.945,那珂川,下国井
750,36.549,140.326,2244.966,那珂川,野口
751,36.595,140.178,2006.733,那珂川,川堀
752,36.756,140.142,1285.319,那珂川,小口
753,36.856,140.117,651.836,那珂川,黒羽
754,36.37,140.498,77.514,桜川,搦手橋
755,36.322,140.565,458.815,涸沼川,涸沼橋
756,36.437,140.419,109.018,藤井川,上合橋
757,35.922,139.977,11033.573,利根川,高野
758,35.983,139.892,8951.104,利根川,芽吹橋
759,36.145,139.702,8672.199,利根川,栗橋
760,36.192,139.515,6013.871,利根川,川俣
761,36.238,139.383,5894.721,利根川,古戸
762,36.262,139.198,5105.802,利根川,八斗島
763,36.313,139.12,3283.922,利根川,上福島
764,36.191,139.694,2610.373,渡良瀬川,古河
765,36.262,139.658,1230.73,渡良瀬川,藤岡
766,36.263,139.748,871.898,思川,乙女
767,36.387,139.792,595.395,思川,大光寺
768,36.292,139.733,207.982,巴波川,中里
769,36.344,139.72,164.654,永野川,山下橋
770,35.738,140.835,15499.358,利根川,銚子
771,35.823,140.719,15381.41,利根川,太田新田
772,35.89,140.585,13131.684,利根川,一之分目
773,35.908,140.497,13119.95,利根川,横利根
774,35.915,140.445,13003.343,利根川,川尻
775,35.885,140.349,12982.7,利根川,金江津
776,35.865,140.317,12816.673,利根川,新川
777,35.855,140.237,12810.812,利根川,須賀
778,35.853,140.14,12100.016,利根川,布川
779,35.87,140.127,12099.037,利根川,押付
780,35.891,140.056,11084.525,利根川,取手
781,35.887,140.133,956.622,小貝川,戸田井
782,35.913,140.14,955.785,小貝川,中郷
783,35.84,140.119,43.332,下手賀川,発作橋
784,35.874,139.984,29.626,大堀川,呼塚橋
785,35.808,140.319,57.632,根木名川,新妻橋
786,35.845,140.344,24.192,尾羽根川,水掛橋
787,35.941,140.131,158.643,牛久沼,牛久沼湖面
788,36.028,140.294,1.867,霞ヶ浦,木原
789,36.016,140.38,1.23,霞ヶ浦,大山
790,36.065,140.37,1.18,霞ヶ浦,出島
791,36.035,140.401,1059.143,霞ヶ浦,湖心
792,36.135,140.394,1.322,霞ヶ浦,八木蒔
793,36.059,140.422,6.93,霞ヶ浦,井上
794,35.965,140.49,2.122,霞ヶ浦,麻生沖
795,36.028,140.566,320.858,北浦,白浜
796,35.963,140.609,3.201,鰐川,神宮橋
797,35.958,140.513,1593.536,常陸利根川,牛堀
798,35.934,140.549,1646.292,常陸利根川,潮来
799,35.923,140.577,1649.379,常陸利根川,十番
800,35.899,140.608,2092.223,常陸利根川,賀
801,35.841,140.708,2133.02,常陸利根川,波崎上
802,35.841,140.708,2133.02,常陸利根川,波崎下
804,36.113,140.142,322.893,桜川,藤沢新田
805,36.184,140.259,145.932,恋瀬川,恋瀬川
806,35.944,140.251,122.809,小野川,小野川
807,36.01,140.265,17.859,清明川,塙
808,36.169,140.352,74.098,園部川,小川
809,36.158,140.476,107.486,巴川,巴川
810,36.158,140.512,44.702,鉾田川,鉾田川
812,35.701,139.926,140,江戸川,可動堰下
813,35.703,139.921,139,江戸川,可動堰上
814,35.738,139.902,137,江戸川,市川
815,35.782,139.894,83,江戸川,松戸
816,35.817,139.888,81,江戸川,三郷（4）
817,35.822,139.89,81.407,江戸川,松戸水門
818,35.851,139.894,80,江戸川,流山
819,35.938,139.85,31,江戸川,野田
820,35.992,139.82,13,江戸川,東金野井
821,36.031,139.817,3,江戸川,宝珠花
822,36.09,139.776,0.1,江戸川,西関宿
823,36.103,139.788,8832.593,利根川,北関宿
824,36.122,139.765,8706.729,利根川,利根関宿
825,35.661,139.888,9,旧江戸川,堀江
826,35.701,139.918,0.2,旧江戸川,江戸川水門下
827,35.703,139.917,0.2,旧江戸川,江戸川水門上
828,35.916,139.903,22.496,利根運河,運河
829,35.926,139.94,15.002,利根運河,江川（外）
830,35.924,139.952,1.036,利根運河,船戸（導）
831,35.933,139.956,11032.037,利根運河,船戸（取）
832,35.83,139.907,21,坂川,大谷口新田
833,35.799,139.895,33.97,六間川,古ヶ崎（内）
834,35.738,139.926,30.655,真間川,須和田
835,35.749,139.862,743.319,中川,高砂
836,35.778,139.851,737.925,中川,飯塚橋
837,35.817,139.869,670.179,中川,三郷（1）
838,35.847,139.842,661.279,中川,八条橋
839,35.884,139.838,652.24,中川,吉川
840,35.908,139.835,168.648,中川,川藤
841,35.956,139.806,220.674,中川,倉田
842,35.916,139.808,166.472,古利根川,前波
843,35.978,139.774,159.554,古利根川,春日部
844,35.913,139.802,37.846,新方川,増林
845,35.898,139.787,176.281,元荒川,宮前
846,35.817,139.884,43.452,大場川,大場川（2）
847,35.817,139.884,43.452,大場川,大場川（3）
848,35.817,139.884,43.452,大場川,大場川（1）
849,35.792,139.828,203.31,綾瀬川,内匠橋
850,35.819,139.822,175.736,綾瀬川,柳ノ宮
851,35.838,139.806,157.092,綾瀬川,谷古宇
852,35.887,139.742,124.55,綾瀬川,畷橋
853,36.269,139.592,1136.729,渡良瀬川,大島
854,36.302,139.503,757.988,渡良瀬川,早川田上
855,36.32,139.465,699.875,渡良瀬川,岩井分水路
856,36.32,139.465,699.875,渡良瀬川,岩井
857,36.334,139.445,696.331,渡良瀬川,足利
858,36.356,139.387,646.766,渡良瀬川,葉鹿橋
859,36.376,139.36,512.221,渡良瀬川,松原橋
860,36.434,139.281,470.306,渡良瀬川,高津戸
861,36.281,139.577,100.594,秋山川,伊保内橋
862,36.278,139.58,100.627,秋山川,伊保内新橋
863,36.278,139.502,42.16,矢場川,足森橋
864,36.302,139.442,11.556,矢場川,藤本
865,36.306,139.534,145.405,旗川,高田橋
866,36.409,139.352,88.395,桐生川,広見橋
867,36.749,139.798,1065.825,鬼怒川,佐貫（上）
868,36.748,139.801,1065.968,鬼怒川,佐貫（下）
869,36.612,139.974,5.612,鬼怒川,宝積寺（上）
870,36.605,139.972,1200.214,鬼怒川,宝積寺（廃止）
871,36.603,139.972,1200.323,鬼怒川,宝積寺（下）
872,36.542,139.948,1208.452,鬼怒川,石井（右）
873,36.291,139.91,1564.734,鬼怒川,川島
874,36.226,139.91,1625.677,鬼怒川,平方
875,36.152,139.948,1701.955,鬼怒川,鎌庭
876,36.022,139.984,1780.154,鬼怒川,鬼怒川水海道
877,36.431,140.066,162.194,小貝川,田野橋
878,36.392,140.031,206.261,小貝川,三谷
879,36.291,139.998,246.544,小貝川,養蚕
880,36.251,139.997,588.96,小貝川,黒子
881,36.108,140.001,705.974,小貝川,上郷
882,36.017,139.999,724.046,小貝川,小貝川水海道
883,36.003,139.994,728.541,小貝川,川又
884,35.926,140.128,794.675,小貝川,文巻
885,36.409,139.988,243.329,五行川,二宮
886,36.549,138.784,747.261,吾妻川,岩島
887,36.385,139.058,3261.35,利根川,前橋
888,36.597,139.051,1688.412,利根川,岩本
889,36.769,138.972,494.326,利根川,湯原
890,36.381,138.876,155.534,烏川,上里見
891,36.552,138.922,1256.26,吾妻川,村上
892,36.658,139.094,636.824,片品川,上久屋
893,36.712,139.209,338.431,片品川,千鳥
894,36.769,139.223,251.929,片品川,鎌田
895,36.683,138.983,185.127,赤谷川,小袖橋
896,36.751,138.888,56.366,赤谷川,川古
897,36.727,138.869,37.278,西川,吹路
898,36.965,139.619,75.257,湯西川,清水バイパス取水口
899,36.322,138.999,550.088,烏川,高松
900,36.291,139.076,1217.728,烏川,岩鼻
901,36.28,139.124,1341.795,烏川,新町
902,36.322,138.888,121.789,碓氷川,安中
903,36.26,139.026,549.262,鏑川,岩井
904,36.27,139.042,554.214,鏑川,山名
905,36.194,139.063,382.182,神流川,浄法寺
906,36.273,139.128,411.818,神流川,勅使河原
907,36.192,138.96,41.653,鏑川,上鹿島橋
908,36.419,138.795,105.039,烏川,水沼橋
909,36.277,139.153,1794.01,烏川,玉村
910,36.217,138.803,302.622,鏑川,石淵橋
911,36.112,139.198,901.33,荒川,寄居
912,36.135,139.283,941.617,荒川,植松橋
913,36.137,139.378,968.033,荒川,熊谷
914,36.084,139.438,974.003,荒川,大芦橋
915,35.984,139.517,1203.673,荒川,太郎右衛門橋
916,35.892,139.562,1975.292,荒川,治水橋
917,36.092,139.428,44.077,和田吉野川,玉作
918,36.019,139.481,139.779,市野川,小見野
919,35.922,139.453,215.323,入間川,小ヶ谷
920,35.958,139.474,217.109,入間川,入間川落合橋
921,35.955,139.51,714.755,入間川,菅間
922,35.967,139.345,65.311,越辺川,今宿
923,35.98,139.377,90.999,越辺川,入西
924,35.985,139.402,202.477,越辺川,高坂橋
925,35.959,139.478,468.364,越辺川,越辺川落合橋
926,35.977,139.39,101.089,高麗川,坂戸
927,36.019,139.381,153.843,都幾川,唐子橋
928,36.008,139.422,157.804,都幾川,野本
929,35.935,139.442,40.382,小畔川,八幡橋
930,35.958,139.472,47.15,小畔川,小畔川落合橋
931,35.988,139.437,373.031,越辺川,天神橋
932,35.801,139.648,2063.129,荒川,笹目
933,35.788,139.728,2095.36,荒川,岩淵水門（上）
935,35.784,139.745,118.563,荒川,芝川水門（表）
936,35.784,139.745,118.563,芝川,芝川水門（裏）
937,35.759,139.792,2217.573,荒川,西新井
938,35.751,139.82,237.728,荒川,綾瀬水門（表）
939,35.751,139.82,237.728,荒川,綾瀬水門（裏）
940,35.742,139.817,3.04,荒川,隅田水門（表）
941,35.742,139.817,3.04,隅田川,隅田水門（裏）
942,35.722,139.844,766.731,荒川,中川水門（表）
943,35.722,139.844,766.731,中川,中川水門（裏）
944,35.681,139.849,2463.789,荒川,小名木川
945,35.655,139.847,3254.944,荒川,南砂町
946,35.833,139.584,304.233,新河岸川,志木
947,35.785,139.731,438.994,隅田川,岩淵水門（下）
948,35.672,139.787,675.008,隅田川,霊岸島
949,35.937,138.851,93.804,荒川,川又
950,35.949,138.933,173.669,荒川,落合
951,36.081,139.109,826.301,荒川,親鼻
952,35.923,138.916,51.439,大洞川,市ノ沢
953,35.538,139.769,1200.588,多摩川,多摩川河口
954,35.587,139.667,1181.479,多摩川,田園調布（下）
955,35.59,139.666,1181.342,多摩川,田園調布（上）
956,35.609,139.626,1163.767,多摩川,玉川
957,35.642,139.528,1030.895,多摩川,石原
958,35.683,139.412,781.762,多摩川,日野橋
959,35.783,139.267,468.438,多摩川,調布橋
960,35.649,139.459,41.795,大栗川,報恩橋
961,35.665,139.41,148.925,浅川,高幡橋
962,35.666,139.33,91.521,浅川,浅川橋
963,35.719,139.299,163.723,秋川,東秋留橋
964,35.478,139.683,268.441,鶴見川,鶴見川河口
965,35.506,139.685,261.757,鶴見川,芦穂橋
966,35.534,139.666,242.228,鶴見川,末吉橋
967,35.534,139.635,184.411,鶴見川,綱島
968,35.531,139.617,150.777,鶴見川,太尾
969,35.515,139.609,132.25,鶴見川,亀の子橋
970,35.513,139.552,114.682,鶴見川,落合橋
971,35.556,139.656,25.179,矢上川,矢上橋
972,35.547,139.622,27.631,早淵川,高田橋
973,35.503,139.608,8.553,鳥山川,鳥山
974,35.537,139.498,25.226,恩田川,浅山橋
975,35.57,139.512,48.783,谷本川,寺家橋
976,35.322,139.369,1512.853,相模川,馬入橋
977,35.373,139.372,1453.145,相模川,神川橋
978,35.451,139.372,1201.687,相模川,相模大橋
979,35.492,139.22,42.926,中津川,中津川
980,35.497,139.345,128.999,中津川,才戸橋
981,35.519,139.199,21.475,早戸川,早戸川
982,35.152,138.626,3643.516,富士川,松岡
983,35.195,138.583,3504.847,富士川,北松野
984,35.285,138.459,3046.15,富士川,南部
985,35.416,138.453,2905.72,富士川,富山橋
986,35.542,138.465,2166.374,富士川,清水端
987,35.594,138.51,986.961,釜無川,浅原橋
988,35.699,138.455,477.392,釜無川,船山橋
989,35.434,138.423,504.058,早川,早川橋
990,35.576,138.522,925.294,笛吹川,桃林橋
991,35.648,138.642,545.765,笛吹川,石和
992,35.695,138.684,266.468,笛吹川,亀甲橋
993,35.66,138.678,109.693,日川,日川
994,35.67,138.683,108.99,重川,重川
995,35.685,138.476,394.902,塩川,金剛地
996,35.673,138.478,74.373,御勅使川,堀切
997,38.088,139.728,230.003,荒川,小渡
998,38.09,139.574,911.827,荒川,上関
999,38.112,139.484,1075.284,荒川,花立
1000,38.134,139.46,1082.748,荒川,葛籠山
1001,38.058,139.747,273.027,横川,小国
1002,37.738,139.273,6990.293,阿賀野川,馬下
1003,37.823,139.156,7314.729,阿賀野川,満願寺（左岸）
1004,37.852,139.158,7340.219,阿賀野川,横越
1005,37.916,139.149,7361.323,阿賀野川,胡桃山外水
1006,37.747,139.198,216.299,早出川,善願
1007,37.917,139.167,223.46,新井郷川,兄弟堀
1008,37.916,139.149,7361.323,阿賀野川,胡桃山内水
1009,37.609,139.82,2718.378,阿賀川,山科
1010,37.558,139.859,1284.469,阿賀川,宮古
1011,37.406,139.916,894.159,阿賀川,馬越
1012,37.392,139.926,884.117,阿賀川,小谷
1013,37.262,139.872,532.006,阿賀川,若水
1014,37.209,139.778,257.744,阿賀川,田島
1015,37.576,139.767,2769.955,只見川,片門
1016,37.592,139.885,1049.283,日橋川,南大橋
1017,37.591,139.897,907.359,日橋川,東大橋
1018,37.301,139.933,181.096,鶴沼川,鶴沼川
1019,37.626,138.91,350.855,信濃川下流,尾崎
1020,37.638,138.948,771.168,信濃川下流,荒町
1021,37.694,139.033,917.924,信濃川下流,保明新田
1022,37.784,139.058,957.556,信濃川下流,臼井橋
1023,37.834,139.062,1167.049,信濃川下流,新酒屋
1024,37.883,139.016,1250.024,信濃川下流,帝石橋
1025,37.938,139.063,1622.113,信濃川下流,西港
1026,37.519,138.928,232.984,刈谷田川,見附
1027,37.822,139.002,2,中ノ口川,板井
1028,37.545,139.088,212.391,五十嵐川,荒沢
1029,37.631,139.097,41.729,加茂川,黒水
1030,37.823,139.155,7314.679,小阿賀野川,七日町
1031,37.663,138.79,10519.98,大河津分水路,渡部
1032,37.609,138.838,10465.325,信濃川中流,大河津
1033,37.448,138.834,10240.129,信濃川中流,長岡
1034,37.309,138.802,9745.788,信濃川中流,小千谷
1035,37.247,138.803,8203.905,信濃川中流,岩沢
1036,37.097,138.719,7941.383,信濃川中流,十日町（姿）
1037,36.99,138.587,7163.828,信濃川中流,宮野原
1038,37.242,138.931,1363.24,魚野川,堀之内
1039,37.23,138.958,842.4,魚野川,小出
1040,37.17,138.927,649.996,魚野川,浦佐
1041,37.062,138.881,354.674,魚野川,六日町
1042,37.553,138.822,10446.587,信濃川中流,与板
1043,37.145,138.995,37.054,水無川（信濃川）,大倉
1044,36.99,138.888,73.674,登川,登川
1045,36.956,138.919,28.104,登川,清水
1046,36.941,138.815,144.968,魚野川,大河原
1047,36.926,138.645,302.903,中津川,清水川原
1048,36.877,138.863,31.873,魚野川,土樽
1049,36.273,138.419,1175.722,千曲川,塩名田
1050,36.37,138.283,2027.916,千曲川,生田
1051,36.534,138.112,2564.622,千曲川,杭瀬下
1052,36.733,138.309,6431.575,千曲川,立ヶ花
1053,36.892,138.403,6817.258,千曲川,大倉崎
1054,36.917,138.398,6857.3,千曲川,柏尾橋
1055,36.217,137.872,572.542,梓川,下島橋
1056,36.287,137.944,1229.951,犀川,熊倉
1057,36.397,137.927,2213.473,犀川,陸郷
1058,36.62,138.142,2757.581,犀川,小市
1059,36.267,137.944,634.406,奈良井川,島橋
1060,36.184,137.787,77.522,島々谷川,島々谷
1061,37.041,139.062,6.963,三国川,内膳落合
1062,37.052,138.976,95.334,三国川,当ノ坂
1063,37.053,138.965,96.428,三国川,小川
1064,37.063,138.935,137.433,三国川,深沢
1065,36.512,137.816,245.228,高瀬川,大出橋
1066,37.031,138.266,402.455,関川,二子島
1067,37.116,138.266,726.58,関川,高田
1068,37.078,138.255,109.201,矢代川,石沢
1069,37.158,138.424,149.164,保倉川,有島
1070,37.178,138.287,304.988,保倉川,佐内
1071,36.985,137.87,687.926,姫川,山本
1072,36.719,137.83,54.862,松川,松川
1073,36.815,137.588,627.432,黒部川,宇奈月
1074,36.859,137.555,657.846,黒部川,愛本
1075,36.785,137.628,115.052,黒薙川,黒薙
1076,36.576,137.342,347.445,常願寺川,瓶岩
1077,36.603,137.315,352.649,常願寺川,大川寺
1078,36.73,137.283,371.09,常願寺川,常願寺橋
1079,36.573,137.185,2078.487,神通川,大沢野大橋
1080,36.702,137.203,2696.827,神通川,神通大橋
1081,36.747,137.217,2703.634,神通川,萩浦橋
1082,36.624,137.21,124.846,熊野川,熊野橋
1083,36.662,137.199,137.415,熊野川,八幡橋
1084,36.591,137.143,254,井田川,杉原橋
1085,36.688,137.184,412.089,井田川,高田橋
1086,36.331,137.301,555.708,高原川,西里橋
1087,36.58,136.991,1066.94,庄川,雄神
1088,36.735,137.044,1093.189,庄川,大門
1089,36.727,137.053,36.445,和田川,和田川
1090,36.624,136.892,287.527,小矢部川,津沢
1091,36.681,136.883,388.06,小矢部川,石動
1092,36.758,136.983,591.731,小矢部川,長江
1093,36.588,136.903,71.478,山田川,福野
1094,36.653,136.86,57.564,渋江川,蓮沼
1095,36.692,136.869,60.924,子撫川,子撫川
1096,36.167,136.633,137.566,手取川,風嵐
1097,36.231,136.64,208.682,手取川,尾口大橋
1098,36.273,136.648,249.76,手取川,女原
1099,36.413,136.631,730.487,手取川,中島
1100,36.449,136.62,747.009,手取川,鶴来
1101,36.487,136.481,785.877,手取川,美川
1102,36.291,136.649,189.192,尾添川,瀬戸
1103,36.403,136.513,156.313,梯川,埴田
1104,36.416,136.451,221.804,梯川,小松大橋
1105,36.415,136.441,221.926,梯川,牧
1106,36.37,136.441,0.912,木場潟,木場潟
1107,34.991,138.94,306.411,狩野川,大仁
1108,35.038,138.944,368.76,狩野川,千歳橋
1109,35.042,138.935,371.131,狩野川,古奈
1110,35.044,138.935,383.037,狩野川,墹之上
1111,35.076,138.919,561.142,狩野川,新城
1112,35.092,138.901,576.932,狩野川,徳倉
1113,35.099,138.872,868.937,狩野川,黒瀬
1114,35.073,138.94,76.432,来光川,蛇ヶ橋
1115,35.09,138.935,83.561,大場川,大場
1116,35.098,138.166,4.228,柿田川,柿田
1117,35.119,138.887,280.245,黄瀬川,本宿
1118,35.042,138.935,371.131,放水路,鏡橋
1120,35.201,138.913,154.339,黄瀬川,石脇
1121,35.072,138.369,279.193,安倍川,牛妻
1122,34.96,138.366,528.026,安倍川,手越
1123,35.016,138.269,110.918,藁科川,奈良間
1125,34.884,138.108,1161.172,大井川,神座
1126,34.826,138.209,1232.001,大井川,細島
1127,34.797,138.256,1236.917,大井川,富士見橋
1128,34.845,138.14,1185.463,大井川,赤松
1129,34.82,138.149,32.406,大代川,大代川
1130,35.19,138.197,478.128,大井川,閑蔵
1131,35.197,138.181,28.608,大井川,関の沢
1133,34.766,138.097,29.939,菊川,潮海寺
1134,34.74,138.088,34.071,菊川,加茂
1135,34.695,138.074,70.592,菊川,嶺田
1136,34.665,138.063,149.752,菊川,国安
1137,34.655,138.063,152.796,菊川,河口
1138,34.728,138.095,11.115,牛淵川,横地
1139,34.68,138.088,33.605,牛淵川,堂山
1140,34.692,138.049,9.674,下小笠川,川久保
1141,35.085,137.801,4150.195,天竜川,佐久間
1142,34.853,137.805,4943.298,天竜川,鹿島
